time_taken,latency,attempts,hint_used,correct,question_level,mastery
77.13,2.31,5,1,0,47,0.486
79.39,6.12,3,1,1,66,0.38
5.0,2.91,3,0,1,1,0.205
67.78,4.76,5,1,1,69,0.632
37.12,6.09,1,0,1,20,0.131
58.35,5.38,4,1,1,34,0.473
113.18,9.63,5,1,1,92,0.487
80.7,6.99,4,0,1,68,0.101
50.62,7.35,3,0,0,56,0.209
52.32,6.09,3,1,0,73,0.501
101.17,8.79,3,1,0,96,0.322
64.49,3.24,3,1,0,59,0.076
103.76,4.56,2,0,1,78,0.745
92.24,6.91,5,1,1,76,0.468
34.6,4.35,3,0,1,28,0.452
72.3,7.19,7,1,0,58,0.107
29.6,3.06,5,1,1,40,0.272
100.15,10.61,6,1,0,82,0.291
33.04,3.46,3,1,1,32,0.155
6.93,5.2,1,0,1,12,0.544
147.16,10.12,5,1,1,94,0.331
58.73,6.21,3,1,1,53,0.641
33.76,2.62,1,0,1,21,0.569
40.97,0.93,2,0,0,22,0.592
91.64,3.17,4,0,0,58,0.203
65.21,6.87,5,1,0,47,0.155
62.66,6.55,3,1,0,50,0.299
69.51,4.45,4,1,1,59,0.352
51.51,3.33,2,1,1,30,0.23
11.38,2.89,2,0,1,1,0.277
76.35,4.94,3,1,1,69,0.53
118.86,5.4,4,1,1,96,0.42
58.73,4.5,4,1,1,41,0.155
16.51,3.34,2,0,0,1,0.414
28.08,3.5,2,0,0,17,0.364
67.21,9.67,3,1,1,95,0.658
74.3,7.45,4,1,0,84,0.183
33.69,4.27,4,1,1,21,0.27
87.78,5.07,6,1,1,69,0.162
42.14,1.89,5,1,1,43,0.681
54.97,5.37,5,1,0,49,0.555
38.32,5.7,3,0,1,27,0.657
61.94,6.17,4,1,0,79,0.482
119.0,3.93,4,1,0,94,0.397
50.83,7.05,3,1,1,50,0.739
59.98,4.01,5,0,0,53,0.582
50.32,4.08,3,0,0,52,0.501
12.24,1.11,3,1,1,9,0.283
48.68,5.73,2,0,1,31,0.268
76.12,7.91,5,1,0,99,0.468
91.22,5.94,4,1,0,69,0.226
70.78,4.78,5,1,1,70,0.692
101.93,5.24,4,1,0,94,0.619
122.53,10.67,5,0,0,100,0.53
59.9,2.06,1,0,0,60,0.378
106.6,8.37,5,1,0,86,0.587
53.48,8.24,4,0,1,60,0.472
62.77,5.29,2,1,1,62,0.817
56.37,6.95,3,1,1,60,0.543
59.48,2.78,4,1,1,41,0.509
106.9,4.05,5,1,0,94,0.452
48.16,2.43,4,0,1,29,0.665
125.75,9.27,4,1,0,90,0.552
102.9,6.87,6,1,0,70,0.155
5.0,0.3,2,0,1,21,0.837
121.5,5.36,6,1,0,100,0.441
98.77,8.1,6,1,1,82,0.566
67.12,3.9,2,0,0,47,0.339
39.93,3.8,3,0,0,27,0.686
73.16,5.82,4,1,1,87,0.448
14.02,1.2,2,0,1,6,0.43
74.7,6.99,5,1,1,90,0.179
39.82,7.34,1,0,1,23,0.668
29.62,2.65,2,0,0,12,0.394
39.64,10.56,3,0,1,31,0.424
108.07,8.3,4,1,1,82,0.608
75.52,8.25,7,1,0,52,0.064
42.37,1.15,2,0,1,16,0.331
45.29,2.53,3,0,1,38,0.223
53.75,3.53,5,0,0,47,0.515
58.52,3.5,3,1,1,68,0.746
99.29,3.63,3,0,1,56,0.65
61.44,7.49,3,1,1,61,0.474
73.33,5.82,4,1,0,80,0.255
37.75,2.98,1,0,1,21,0.232
26.26,3.91,4,1,0,30,0.715
136.87,7.73,4,0,0,91,0.353
10.91,4.5,2,0,1,6,0.589
71.15,6.29,2,1,1,47,0.479
86.8,6.05,5,1,0,83,0.581
114.58,13.56,4,1,0,90,0.025
42.99,2.09,3,0,0,36,0.733
30.91,4.71,1,0,1,24,0.829
42.68,5.33,5,1,1,53,0.478
83.05,6.68,5,1,0,69,0.258
91.92,5.58,3,0,0,69,0.069
66.38,7.5,5,1,1,72,0.6
32.48,4.03,3,0,0,48,0.455
24.52,1.74,2,0,1,10,0.276
31.93,5.13,2,0,0,25,0.694
55.69,7.95,5,1,0,88,0.4
24.06,3.25,2,0,1,19,0.582
44.93,3.7,2,1,1,40,0.485
67.54,5.2,2,0,1,62,0.698
24.94,0.3,3,0,1,19,0.709
55.83,4.95,4,0,1,62,0.162
102.56,4.58,4,1,1,65,0.65
55.66,2.61,3,0,1,51,0.329
29.69,6.46,3,0,0,21,0.595
71.26,8.88,2,1,1,83,0.63
55.07,4.81,3,1,0,34,0.32
76.89,7.68,4,1,1,75,0.738
38.72,2.76,3,0,1,3,0.615
172.02,6.26,3,1,0,98,0.334
47.35,2.78,3,1,1,22,0.301
89.94,8.02,5,0,1,64,0.564
23.73,3.44,4,1,1,6,0.482
43.36,2.0,3,1,1,21,0.156
51.34,1.53,4,0,0,28,0.113
50.48,3.88,3,1,1,28,0.297
44.06,6.58,2,1,0,53,0.382
100.22,9.16,3,0,0,60,0.632
105.62,5.37,3,1,1,68,0.411
86.24,6.18,5,1,1,89,0.545
55.37,7.12,3,0,0,54,0.51
103.75,3.25,6,1,0,89,0.415
17.52,3.47,1,0,0,11,0.662
108.01,10.49,4,1,0,81,0.521
46.38,3.63,5,0,0,41,0.341
61.2,5.73,3,1,1,53,0.123
100.74,9.47,5,1,0,85,0.664
70.81,2.21,5,1,1,55,0.568
88.33,5.37,6,1,1,88,0.065
94.34,2.2,3,0,1,45,0.707
16.75,6.74,3,1,1,10,0.357
110.15,7.98,5,1,0,94,0.553
21.21,5.24,3,0,1,18,0.767
69.59,5.42,4,1,0,70,0.26
105.15,6.78,5,1,0,95,0.524
87.82,5.12,4,1,1,71,0.173
64.82,6.28,5,1,1,62,0.493
39.2,10.08,2,0,1,25,0.504
60.75,8.35,4,1,1,42,0.285
55.27,4.54,4,1,1,57,0.655
11.97,4.46,4,0,1,0,0.291
72.3,3.23,3,1,1,45,0.626
18.45,0.3,3,1,0,10,0.27
19.68,2.97,3,1,1,20,0.2
58.51,4.2,5,1,1,45,0.268
81.45,6.63,5,1,1,48,0.149
142.22,9.97,3,1,1,96,0.234
32.27,0.85,3,1,1,13,0.396
86.25,6.87,4,1,1,79,0.39
68.24,6.97,6,1,0,84,0.351
24.78,0.94,2,0,1,4,0.796
107.47,8.29,4,1,0,76,0.047
14.67,3.25,2,0,1,8,0.344
78.62,9.18,3,0,0,75,0.241
21.65,3.08,1,0,1,20,0.666
88.39,9.47,5,1,1,93,0.405
44.89,5.66,4,1,1,37,0.742
138.63,8.85,4,1,0,88,0.186
57.19,1.96,2,1,1,23,0.685
35.99,5.0,4,0,1,30,0.621
61.62,3.94,3,0,0,36,0.137
111.2,5.12,2,1,1,54,0.4
66.14,4.46,5,0,0,71,0.349
83.56,6.57,4,1,1,70,0.661
58.08,4.25,2,0,1,45,0.617
59.75,8.5,4,1,0,69,0.324
127.81,5.19,3,1,1,100,0.281
77.77,8.25,3,1,1,48,0.419
5.0,0.81,2,0,1,19,0.714
22.52,0.89,2,1,1,16,0.298
66.43,3.69,3,1,1,43,0.319
78.86,10.0,2,1,0,87,0.233
113.9,7.48,6,1,1,97,0.18
76.33,4.7,3,0,0,59,0.459
86.25,4.52,4,0,1,84,0.475
70.07,4.69,3,1,1,37,0.219
16.12,2.48,5,1,1,26,0.298
72.48,2.41,4,1,1,34,0.447
69.32,6.11,1,0,0,66,0.285
70.8,3.82,4,1,0,53,0.425
37.36,3.93,3,1,1,24,0.107
53.2,5.2,4,0,0,35,0.368
25.8,2.89,4,0,1,52,0.626
36.84,1.9,5,1,1,29,0.358
89.09,8.13,5,1,1,68,0.15
72.39,4.65,3,0,1,51,0.503
44.96,4.16,2,0,0,19,0.33
121.41,6.09,4,1,1,77,0.192
47.35,3.61,4,0,1,50,0.803
101.03,5.19,5,1,1,79,0.404
64.16,5.23,3,0,0,54,0.561
135.58,8.63,5,1,1,90,0.384
70.92,5.16,3,0,0,70,0.517
34.35,3.73,3,1,1,30,0.871
86.67,2.07,6,1,0,57,0.286
65.98,1.94,3,0,1,29,0.228
68.79,3.85,3,1,0,45,0.338
28.11,5.68,1,0,0,1,0.246
5.58,0.3,2,0,1,6,0.872
20.84,3.36,2,0,1,11,0.535
108.34,8.03,4,1,0,80,0.073
140.11,12.67,5,1,1,97,0.496
54.87,2.86,3,1,1,59,0.46
56.2,10.38,3,0,0,79,0.744
69.88,5.64,3,0,0,34,0.333
52.83,4.68,2,1,1,49,0.342
14.01,5.88,2,0,0,1,0.198
55.95,2.61,3,1,1,60,0.423
54.36,5.8,4,1,1,55,0.467
97.14,7.07,6,1,0,99,0.552
42.44,2.02,2,1,1,24,0.733
37.28,3.2,1,0,1,42,0.883
77.25,7.33,5,1,0,77,0.271
73.01,6.56,2,0,0,50,0.289
94.2,5.22,3,0,1,48,0.673
29.78,6.4,2,0,0,14,0.196
30.48,6.71,2,1,1,8,0.168
35.92,10.26,4,1,0,56,0.609
52.46,5.03,2,0,0,36,0.487
98.81,9.96,5,1,0,57,0.175
147.39,7.05,4,1,1,46,0.04
32.53,4.32,2,0,0,16,0.18
53.73,1.03,3,0,1,30,0.859
42.12,3.65,3,1,1,9,0.601
28.28,6.62,3,1,0,9,0.086
34.99,4.84,3,1,0,43,0.538
13.53,2.84,2,0,1,3,0.299
59.23,2.77,3,0,1,43,0.74
43.62,2.48,2,0,1,5,0.401
47.38,6.28,2,1,1,39,0.613
95.1,9.44,3,1,0,72,0.797
97.77,7.33,3,1,1,61,0.29
47.22,4.02,2,1,1,16,0.511
73.72,10.16,5,1,1,77,0.72
67.68,5.7,3,0,1,61,0.622
130.22,6.89,4,1,0,77,0.646
16.58,2.5,3,0,1,1,0.579
93.82,8.3,5,1,0,57,0.032
48.3,5.12,4,1,0,47,0.197
63.42,6.49,4,1,1,95,0.632
73.61,7.26,5,1,1,51,0.327
27.13,5.17,5,0,0,39,0.719
71.54,2.49,3,1,0,71,0.388
29.83,4.49,3,0,1,40,0.636
73.09,5.67,3,0,1,52,0.365
119.83,6.85,5,1,1,91,0.258
16.59,0.99,1,1,0,6,0.159
26.78,4.68,2,0,0,12,0.255
62.38,4.04,3,1,0,26,0.299
87.24,7.26,4,1,1,53,0.226
88.38,4.66,6,1,0,85,0.353
18.58,0.33,1,0,1,5,0.267
27.48,2.25,2,0,0,32,0.553
57.73,3.76,4,0,1,40,0.258
114.76,4.78,2,1,0,77,0.466
86.14,4.77,4,1,1,62,0.604
89.13,4.22,4,1,0,76,0.467
57.58,5.72,4,1,0,52,0.404
85.14,2.98,4,1,0,70,0.676
43.17,6.37,3,0,1,39,0.352
34.21,4.43,1,0,1,14,0.306
52.01,5.11,3,0,1,25,0.651
76.76,4.39,4,1,1,58,0.212
104.7,6.2,5,1,1,81,0.713
26.82,3.01,2,1,1,20,0.424
100.06,8.25,3,1,0,77,0.618
49.43,3.87,6,1,1,58,0.375
132.06,5.54,5,1,0,96,0.681
52.96,5.9,5,1,0,83,0.881
50.32,2.31,2,1,1,8,0.773
51.21,1.42,1,0,1,15,0.532
98.35,4.41,4,1,1,84,0.923
43.52,6.04,3,0,1,28,0.443
28.77,2.1,1,0,1,9,0.495
23.63,3.48,1,0,0,21,0.305
94.79,5.37,3,1,0,69,0.192
8.51,3.82,1,0,1,5,0.175
22.13,5.02,3,0,1,4,0.506
58.95,3.59,3,0,0,48,0.609
85.07,0.37,2,0,0,52,0.474
25.77,3.5,1,0,0,17,0.239
52.82,2.11,1,0,0,43,0.407
83.95,1.87,4,1,0,78,0.398
53.91,3.08,3,1,0,68,0.012
99.85,4.86,3,1,1,81,0.756
61.59,6.08,2,0,0,53,0.337
48.79,5.93,5,1,0,69,0.878
97.48,4.38,3,0,0,97,0.469
119.26,6.46,7,1,1,66,0.132
22.11,2.91,2,0,1,11,0.09
30.42,6.62,5,1,1,15,0.141
31.64,8.38,2,1,1,20,0.874
36.83,3.45,1,0,1,20,0.786
114.99,6.22,7,1,1,86,0.322
94.74,3.4,4,1,1,90,0.786
23.05,4.41,2,0,0,9,0.259
57.0,7.15,2,1,1,31,0.186
20.7,0.45,3,0,1,19,0.33
110.42,5.99,5,1,1,83,0.711
90.26,5.83,6,1,0,67,0.146
48.6,4.23,4,0,0,40,0.286
31.32,3.67,2,0,0,29,0.567
44.14,5.98,4,0,0,37,0.503
28.59,2.43,3,1,1,30,0.114
20.8,1.96,3,0,1,25,0.328
103.63,4.69,4,1,0,76,0.648
55.36,5.16,3,1,1,79,0.384
111.09,6.57,6,0,0,80,0.069
64.06,8.69,3,0,0,51,0.291
80.37,1.49,5,0,1,57,0.302
52.06,9.66,4,1,1,60,0.856
140.37,9.98,6,1,0,83,0.274
49.08,3.57,2,0,0,28,0.03
108.36,5.19,5,1,0,65,0.063
102.49,6.22,5,1,1,82,0.068
33.25,2.58,3,1,0,29,0.506
83.27,8.8,5,1,0,79,0.288
45.86,3.26,2,0,0,41,0.777
117.82,7.92,4,0,1,81,0.738
16.42,0.3,2,0,1,2,0.861
31.11,4.66,3,0,0,38,0.235
26.22,2.1,4,1,0,20,0.426
24.13,5.52,2,1,1,15,0.216
50.52,1.67,3,0,1,35,0.427
118.98,2.23,3,1,1,77,0.495
35.41,7.2,3,1,0,32,0.238
67.04,5.85,3,0,1,24,0.846
14.63,1.27,1,0,1,5,0.534
73.16,4.85,4,1,0,49,0.09
115.43,8.42,4,1,0,97,0.684
36.93,2.7,3,0,1,59,0.594
82.87,9.93,3,1,0,88,0.616
64.54,8.8,4,1,0,69,0.472
21.18,3.72,3,0,1,25,0.554
61.1,5.71,4,0,1,59,0.803
84.15,9.33,3,1,0,49,0.409
41.0,3.27,2,0,1,30,0.689
8.06,0.8,4,1,1,14,0.396
12.11,5.65,2,0,1,2,0.734
131.5,5.88,5,1,0,93,0.472
85.85,8.01,3,1,0,63,0.356
103.97,3.37,4,1,1,66,0.847
57.78,6.95,5,1,1,65,0.168
34.99,10.32,3,1,1,55,0.699
67.62,6.99,5,1,1,65,0.204
89.77,3.54,4,1,0,46,0.554
55.51,6.85,3,1,1,47,0.695
5.0,0.3,3,0,1,2,0.544
92.67,8.47,4,1,1,69,0.679
100.06,8.15,1,1,0,58,0.525
75.4,8.46,4,1,1,60,0.257
5.0,0.72,5,1,1,6,0.183
148.99,6.01,6,1,1,95,0.3
96.69,5.49,6,1,0,89,0.166
142.45,15.08,4,1,0,95,0.224
65.92,5.35,4,1,0,58,0.482
72.22,5.63,2,0,0,47,0.871
92.33,5.53,5,1,1,56,0.771
116.37,8.7,5,1,0,81,0.774
78.24,4.92,2,0,1,41,0.794
117.07,8.14,4,0,0,96,0.298
37.87,1.41,1,0,1,27,0.711
72.48,5.77,4,1,0,62,0.333
60.18,7.61,4,1,0,36,0.451
11.91,0.47,1,0,0,0,0.577
34.93,5.31,4,0,1,23,0.521
30.71,7.28,3,0,1,21,0.06
5.0,2.21,2,0,1,9,0.482
38.5,8.25,1,0,0,30,0.854
18.7,2.52,1,1,1,8,0.179
11.53,2.83,3,0,1,8,0.649
90.16,6.12,6,1,0,97,0.497
51.42,8.95,3,1,1,54,0.68
62.74,8.39,4,1,1,46,0.416
75.73,1.59,2,1,1,74,0.869
99.7,5.27,5,1,0,87,0.205
61.88,9.23,3,0,0,61,0.12
83.66,2.07,4,1,1,79,0.776
69.19,6.33,5,1,0,59,0.306
69.01,1.92,3,0,1,34,0.204
106.63,4.27,3,0,0,80,0.271
145.01,4.63,5,1,0,85,0.223
85.98,9.41,2,0,0,68,0.56
67.93,10.12,3,1,1,73,0.567
68.44,6.45,5,1,1,54,0.594
5.29,1.76,1,0,1,1,0.408
56.86,5.94,4,0,0,41,0.316
46.38,7.58,3,0,1,39,0.392
91.68,4.21,2,0,0,75,0.526
18.54,0.89,1,0,1,6,0.864
68.07,8.06,3,1,1,42,0.398
17.09,4.13,2,0,0,0,0.488
94.12,7.76,7,1,0,97,0.23
33.14,0.92,2,0,1,6,0.181
91.95,3.35,4,1,1,82,0.526
7.87,0.3,2,0,1,8,0.614
83.61,5.05,5,1,0,97,0.776
92.27,5.14,5,1,0,96,0.194
64.14,7.52,1,1,0,78,0.611
20.95,7.36,3,0,1,24,0.663
83.38,6.27,5,1,0,99,0.068
80.94,6.55,4,0,1,57,0.728
52.56,2.97,2,1,1,85,0.954
132.68,10.19,5,1,1,86,0.48
49.08,2.03,5,1,1,52,0.439
12.67,2.21,2,0,1,8,0.536
113.08,9.81,5,1,0,86,0.21
26.82,4.29,3,1,1,30,0.561
10.57,4.69,3,0,1,8,0.539
22.76,3.2,3,0,0,22,0.294
38.13,3.24,4,1,1,43,0.429
108.69,5.8,6,1,0,91,0.564
41.14,2.17,1,0,0,3,0.503
41.46,7.26,2,0,0,21,0.615
56.02,2.41,2,1,0,83,0.291
80.19,4.25,3,0,0,54,0.392
147.2,9.26,6,0,0,96,0.27
67.18,5.3,3,0,0,77,0.771
60.64,2.62,4,1,1,35,0.3
59.89,3.46,3,0,0,62,0.173
39.79,9.48,3,1,1,30,0.025
35.42,5.64,3,0,1,33,0.629
67.1,3.67,3,1,0,72,0.223
80.56,8.52,4,1,0,75,0.726
38.75,7.47,4,1,1,32,0.159
23.65,1.93,1,0,0,26,0.629
82.34,4.95,3,1,1,87,0.701
134.36,13.33,5,1,1,89,0.747
52.07,4.56,2,1,1,41,0.778
94.27,7.02,4,1,0,79,0.473
78.0,4.22,2,0,0,46,0.506
36.47,3.78,4,1,1,38,0.479
102.97,9.13,6,1,0,92,0.167
88.22,9.38,3,1,0,76,0.537
117.86,7.42,4,1,1,84,0.167
122.49,4.68,4,1,1,86,0.379
54.79,5.68,3,0,0,50,0.667
43.76,4.62,3,1,1,22,0.275
126.59,9.38,6,1,1,91,0.935
11.05,2.36,2,0,1,11,0.685
29.71,3.88,2,0,1,11,0.459
139.82,7.8,3,1,0,99,0.672
69.58,7.71,4,1,0,54,0.239
103.02,5.91,5,1,0,68,0.322
30.8,4.99,2,0,1,18,0.366
52.65,3.58,2,1,1,45,0.623
65.88,10.03,4,1,1,39,0.328
129.62,10.35,4,1,0,85,0.308
116.57,9.01,4,1,1,100,0.606
20.34,3.2,2,0,0,17,0.399
23.42,5.0,4,1,1,21,0.427
22.68,5.3,2,0,1,18,0.563
101.9,5.38,4,0,1,68,0.823
73.34,6.19,2,1,1,47,0.219
70.33,8.43,3,1,0,59,0.055
74.67,5.24,2,0,0,47,0.233
86.75,7.95,3,1,0,78,0.601
5.0,0.3,2,0,0,7,0.522
38.93,2.34,3,1,1,29,0.181
72.17,8.45,4,0,0,75,0.9
86.83,6.06,3,1,1,82,0.666
31.82,4.49,2,0,1,18,0.288
30.97,3.91,3,0,1,20,0.475
82.83,3.79,5,1,0,65,0.455
30.62,3.31,3,1,0,23,0.664
20.66,2.44,2,0,1,7,0.149
60.82,3.11,2,1,1,45,0.38
31.35,5.07,1,0,0,11,0.321
31.44,3.92,3,0,0,22,0.434
65.57,6.81,3,0,1,47,0.276
71.97,7.37,3,1,0,62,0.052
46.84,4.33,3,1,0,66,0.386
56.29,6.7,4,1,1,52,0.45
125.56,8.8,4,1,0,86,0.608
12.28,1.81,4,1,1,10,0.536
25.8,5.11,3,0,1,15,0.364
86.09,2.16,4,0,1,50,0.237
67.08,8.29,4,1,1,46,0.07
105.05,3.31,3,1,0,67,0.4
81.97,10.72,6,0,0,96,0.571
77.96,4.57,3,0,1,34,0.449
54.59,2.91,2,0,1,43,0.797
74.75,6.8,2,1,1,51,0.452
88.54,5.06,4,1,0,84,0.28
17.08,6.25,2,0,1,1,0.504
48.82,5.7,3,1,1,12,0.544
79.17,3.62,5,0,0,57,0.503
13.58,1.05,2,0,1,0,0.102
11.69,0.93,3,0,1,24,0.364
82.62,4.79,4,0,1,61,0.571
78.2,4.99,3,0,1,52,0.503
51.39,5.48,4,0,0,40,0.348
42.93,6.24,4,1,1,42,0.147
100.35,6.5,3,0,0,73,0.181
22.41,7.37,2,0,1,26,0.364
65.09,4.04,4,1,0,77,0.676
93.16,5.1,4,1,0,89,0.161
18.56,5.43,1,1,1,1,0.399
33.04,4.44,3,0,1,22,0.811
60.33,8.28,3,1,0,87,0.658
93.19,5.44,5,1,0,57,0.149
51.99,5.63,5,0,1,26,0.161
119.58,6.13,5,1,0,88,0.119
46.31,2.61,1,0,0,41,0.448
22.42,4.76,3,1,0,22,0.3
51.73,8.1,3,0,1,41,0.837
77.36,3.83,4,1,1,64,0.705
68.2,2.11,3,1,1,32,0.322
93.52,5.17,3,0,0,71,0.433
42.46,1.18,3,1,0,16,0.306
80.59,6.19,1,1,1,59,0.898
59.98,1.25,1,0,1,18,0.652
57.43,3.0,3,0,1,47,0.374
68.57,5.66,2,0,0,55,0.28
30.86,1.96,4,0,0,23,0.212
135.04,7.62,5,1,0,100,0.423
74.51,6.16,4,1,1,79,0.587
21.92,4.52,2,1,1,13,0.603
68.97,4.88,4,1,1,48,0.221
63.63,3.15,3,1,1,85,0.759
58.44,5.52,3,1,0,59,0.693
62.46,2.87,3,1,1,43,0.187
96.23,3.19,3,1,0,71,0.577
9.27,0.48,1,0,0,11,0.648
69.55,3.57,2,0,0,22,0.244
37.48,5.51,3,0,1,38,0.409
69.36,5.01,2,1,1,53,0.811
109.0,4.29,4,1,0,98,0.247
106.39,4.92,3,0,0,70,0.469
5.0,3.2,1,0,1,3,0.729
81.39,9.58,3,1,1,75,0.323
70.28,3.44,2,1,0,27,0.235
46.22,2.78,3,1,1,36,0.701
39.88,3.96,4,0,0,19,0.194
89.75,6.04,3,0,1,53,0.364
50.67,2.16,3,0,1,34,0.456
92.91,4.42,6,1,1,88,0.622
71.43,3.81,5,0,1,50,0.475
57.72,3.61,3,0,1,40,0.532
37.62,3.34,3,0,0,23,0.473
25.36,4.41,3,0,0,18,0.341
133.6,5.48,5,1,1,78,0.269
126.55,7.43,5,0,0,99,0.378
38.14,3.64,4,0,1,20,0.578
53.26,1.62,2,1,0,12,0.428
53.99,3.66,2,0,1,41,0.601
84.27,8.34,5,1,1,94,0.429
107.79,6.14,4,1,1,78,0.566
12.29,2.58,2,0,0,0,0.287
68.11,6.22,5,1,0,69,0.087
91.87,5.07,2,1,0,57,0.428
105.5,10.64,6,1,0,91,0.465
22.28,12.23,3,1,0,6,0.389
25.58,4.17,2,0,1,13,0.366
48.93,4.58,4,0,1,16,0.13
67.06,4.17,4,1,1,57,0.798
33.96,3.07,1,1,1,24,0.689
75.0,8.32,5,1,0,69,0.35
36.68,0.89,3,1,0,16,0.05
46.25,2.88,1,0,0,42,0.517
103.15,7.67,3,1,0,85,0.229
75.72,5.48,3,0,0,70,0.898
125.33,7.33,3,1,0,84,0.755
107.35,9.81,3,1,0,66,0.375
42.24,2.4,3,0,0,35,0.428
16.03,4.94,2,0,0,11,0.416
33.81,5.97,3,1,1,37,0.043
99.88,8.76,4,0,0,71,0.682
73.41,7.94,3,0,0,53,0.535
38.98,8.83,3,1,1,31,0.123
23.48,4.52,2,0,0,4,0.022
15.73,2.9,2,0,1,6,0.736
72.65,7.25,4,0,1,85,0.631
30.23,5.71,2,0,0,42,0.766
60.34,4.5,3,1,1,49,0.349
32.35,3.56,2,0,1,32,0.832
86.84,5.08,5,1,1,61,0.658
81.99,6.47,4,1,1,59,0.345
67.0,7.1,4,0,1,39,0.354
63.24,8.59,2,0,1,71,0.637
64.46,5.08,5,1,0,80,0.784
160.63,11.91,4,1,0,92,0.695
75.65,5.53,4,1,1,50,0.484
47.49,2.86,4,0,1,18,0.134
44.25,5.18,3,0,1,62,0.377
59.44,3.78,4,1,0,77,0.665
27.33,3.91,4,0,1,57,0.47
15.02,4.21,2,0,0,16,0.308
56.34,5.31,4,0,1,45,0.873
33.37,4.34,3,0,1,35,0.753
77.7,5.44,6,1,1,91,0.78
49.73,4.57,1,0,1,32,0.733
76.37,4.94,4,1,1,54,0.402
69.64,5.56,5,1,0,95,0.497
70.89,5.64,5,1,1,67,0.682
14.18,1.38,3,1,1,2,0.677
65.5,1.35,4,0,1,41,0.704
61.47,6.04,4,1,1,50,0.488
53.34,4.11,4,1,0,41,0.354
30.67,4.65,2,0,0,47,0.255
61.67,5.9,4,0,0,62,0.408
55.12,3.12,2,0,1,28,0.418
40.77,3.74,3,0,0,23,0.538
99.89,5.78,3,1,1,65,0.158
34.39,4.8,3,0,1,14,0.479
39.22,4.9,3,0,0,22,0.474
58.27,5.34,1,0,0,15,0.311
109.83,5.7,4,1,0,72,0.21
70.33,5.38,2,0,1,32,0.372
52.03,3.35,1,0,1,6,0.519
110.47,6.99,2,0,1,74,0.601
85.52,8.72,4,1,0,61,0.195
93.48,11.29,5,1,1,69,0.758
33.38,3.16,2,0,0,20,0.347
128.26,7.77,3,1,0,86,0.331
31.86,3.89,3,0,0,38,0.431
78.45,3.92,6,1,1,60,0.407
39.01,3.31,3,0,1,27,0.395
37.37,3.3,3,1,0,59,0.662
15.18,4.95,2,1,0,27,0.794
72.23,3.51,3,1,1,43,0.194
53.5,5.53,4,1,0,44,0.147
81.21,7.97,3,0,1,67,0.294
90.47,8.87,3,1,0,58,0.466
91.94,3.92,5,1,0,68,0.228
12.03,3.69,1,0,1,3,0.251
130.43,6.16,5,1,0,89,0.44
49.93,5.23,4,1,0,42,0.125
65.76,6.41,2,1,1,53,0.524
5.0,2.67,1,0,1,5,0.358
68.76,6.41,1,0,1,43,0.83
24.12,3.65,3,0,1,17,0.426
106.23,6.84,3,1,1,77,0.227
74.98,12.57,5,1,1,91,0.506
60.36,3.45,4,0,0,77,0.381
32.64,7.57,4,1,1,44,0.543
70.12,7.14,6,1,1,76,0.695
11.07,2.26,1,0,0,6,0.311
76.27,11.27,4,1,0,59,0.45
147.6,11.28,6,1,0,99,0.181
31.38,4.4,2,0,0,30,0.507
59.77,6.65,2,1,1,35,0.54
106.48,5.42,3,1,0,87,0.543
46.98,8.26,3,0,1,53,0.534
33.29,4.49,3,0,1,36,0.223
50.17,2.56,4,0,0,40,0.249
94.59,7.47,3,1,0,63,0.38
5.0,0.3,3,0,1,3,0.545
20.87,0.78,1,0,1,12,0.511
107.47,8.45,6,1,1,61,0.17
71.98,6.11,3,0,0,61,0.467
77.17,5.89,6,1,1,70,0.45
21.51,0.3,1,0,1,11,0.751
56.94,6.55,5,1,1,78,0.133
16.89,3.86,3,0,1,19,0.622
80.04,8.63,3,0,1,75,0.654
50.2,3.28,3,1,1,50,0.592
73.08,1.96,3,0,1,45,0.351
28.99,3.76,4,1,1,17,0.303
39.25,3.12,2,1,1,26,0.568
79.63,11.83,3,1,1,64,0.474
49.25,4.29,3,1,1,50,0.726
25.83,5.35,3,0,0,18,0.265
28.66,4.36,1,0,0,22,0.34
31.86,5.11,3,0,1,27,0.858
87.01,6.31,4,1,0,56,0.148
39.56,6.54,4,0,0,35,0.598
91.62,1.55,3,1,1,49,0.328
78.46,6.43,3,1,0,86,0.126
33.56,2.61,3,0,1,19,0.46
50.07,1.32,2,0,1,11,0.556
51.93,3.0,2,0,1,45,0.613
44.37,3.8,4,1,0,25,0.301
22.7,3.78,5,1,0,32,0.297
31.58,5.46,1,0,0,36,0.493
22.37,1.28,2,0,1,10,0.576
100.17,6.15,5,1,0,71,0.608
86.16,6.34,3,1,0,78,0.38
5.87,3.99,1,0,1,11,0.674
103.25,7.4,5,1,0,73,0.49
99.02,3.87,2,0,0,77,0.62
47.92,5.77,2,0,1,59,0.706
9.39,5.03,2,0,1,9,0.412
71.7,4.65,3,1,1,75,0.299
110.58,10.09,5,0,0,80,0.599
119.27,4.35,5,1,0,100,0.361
84.46,2.5,4,1,1,62,0.554
85.18,4.66,6,1,1,92,0.099
87.2,9.66,6,1,0,89,0.443
48.45,6.37,5,1,1,49,0.534
74.27,6.28,2,1,0,69,0.465
110.04,9.76,5,1,0,73,0.416
52.07,3.98,3,1,1,42,0.164
99.5,5.4,6,1,0,71,0.144
